descriptor_offset,token,token_id,device,flags,control,control_base,control_flags
0x2000,0x00d68003,0x00d6,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00d69003,0x00d6,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00d6a003,0x00d6,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00d6b003,0x00d6,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00d6c003,0x00d6,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00d6d003,0x00d6,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00d6e003,0x00d6,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00d6f003,0x00d6,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00d70003,0x00d7,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00d71003,0x00d7,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00d72003,0x00d7,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00d73003,0x00d7,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00d74003,0x00d7,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00d75003,0x00d7,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00d76003,0x00d7,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00d77003,0x00d7,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00d78003,0x00d7,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00d79003,0x00d7,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00d7a003,0x00d7,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00d7b003,0x00d7,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00d7c003,0x00d7,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00d7d003,0x00d7,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00d7e003,0x00d7,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00d7f003,0x00d7,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00d80003,0x00d8,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00d81003,0x00d8,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00d82003,0x00d8,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00d83003,0x00d8,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00d84003,0x00d8,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00d85003,0x00d8,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00d86003,0x00d8,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00d87003,0x00d8,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00d88003,0x00d8,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00d89003,0x00d8,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00d8a003,0x00d8,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00d8b003,0x00d8,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00d8c003,0x00d8,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00d8d003,0x00d8,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00d8e003,0x00d8,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00d8f003,0x00d8,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00d90003,0x00d9,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00d91003,0x00d9,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00d92003,0x00d9,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00d93003,0x00d9,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00d94003,0x00d9,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00d95003,0x00d9,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00d96003,0x00d9,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00d97003,0x00d9,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00d98003,0x00d9,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00d99003,0x00d9,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00d9a003,0x00d9,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00d9b003,0x00d9,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00d9c003,0x00d9,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00d9d003,0x00d9,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00d9e003,0x00d9,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00d9f003,0x00d9,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00da0003,0x00da,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00da1003,0x00da,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00da2003,0x00da,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00da3003,0x00da,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00da4003,0x00da,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00da5003,0x00da,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00da6003,0x00da,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00da7003,0x00da,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00da8003,0x00da,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00da9003,0x00da,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00daa003,0x00da,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00dab003,0x00da,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00dac003,0x00da,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00dad003,0x00da,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00dae003,0x00da,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00daf003,0x00da,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00db0003,0x00db,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00db1003,0x00db,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00db2003,0x00db,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00db3003,0x00db,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00db4003,0x00db,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00db5003,0x00db,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00db6003,0x00db,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00db7003,0x00db,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00db8003,0x00db,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00db9003,0x00db,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00dba003,0x00db,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00dbb003,0x00db,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00dbc003,0x00db,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00dbd003,0x00db,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00dbe003,0x00db,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00dbf003,0x00db,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00dc0003,0x00dc,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00dc1003,0x00dc,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00dc2003,0x00dc,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00dc3003,0x00dc,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00dc4003,0x00dc,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00dc5003,0x00dc,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00dc6003,0x00dc,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00dc7003,0x00dc,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00dc8003,0x00dc,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00dc9003,0x00dc,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00dca003,0x00dc,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00dcb003,0x00dc,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00dcc003,0x00dc,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00dcd003,0x00dc,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00dce003,0x00dc,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00dcf003,0x00dc,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00dd0003,0x00dd,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00dd1003,0x00dd,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00dd2003,0x00dd,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00dd3003,0x00dd,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00dd4003,0x00dd,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00dd5003,0x00dd,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00dd6003,0x00dd,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00dd7003,0x00dd,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00dd8003,0x00dd,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00dd9003,0x00dd,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00dda003,0x00dd,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00ddb003,0x00dd,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00ddc003,0x00dd,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00ddd003,0x00dd,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00dde003,0x00dd,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00ddf003,0x00dd,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00de0003,0x00de,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00de1003,0x00de,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00de2003,0x00de,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00de3003,0x00de,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00de4003,0x00de,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00de5003,0x00de,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00de6003,0x00de,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00de7003,0x00de,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00de8003,0x00de,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00de9003,0x00de,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00dea003,0x00de,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00deb003,0x00de,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00dec003,0x00de,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00ded003,0x00de,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00dee003,0x00de,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00def003,0x00de,unknown,61443,0x00200000,0x0020,0x0000
0x2000,0x00df0003,0x00df,unknown,3,0x00200000,0x0020,0x0000
0x2000,0x00df1003,0x00df,unknown,4099,0x00200000,0x0020,0x0000
0x2000,0x00df2003,0x00df,unknown,8195,0x00200000,0x0020,0x0000
0x2000,0x00df3003,0x00df,unknown,12291,0x00200000,0x0020,0x0000
0x2000,0x00df4003,0x00df,unknown,16387,0x00200000,0x0020,0x0000
0x2000,0x00df5003,0x00df,unknown,20483,0x00200000,0x0020,0x0000
0x2000,0x00df6003,0x00df,unknown,24579,0x00200000,0x0020,0x0000
0x2000,0x00df7003,0x00df,unknown,28675,0x00200000,0x0020,0x0000
0x2000,0x00df8003,0x00df,unknown,32771,0x00200000,0x0020,0x0000
0x2000,0x00df9003,0x00df,unknown,36867,0x00200000,0x0020,0x0000
0x2000,0x00dfa003,0x00df,unknown,40963,0x00200000,0x0020,0x0000
0x2000,0x00dfb003,0x00df,unknown,45059,0x00200000,0x0020,0x0000
0x2000,0x00dfc003,0x00df,unknown,49155,0x00200000,0x0020,0x0000
0x2000,0x00dfd003,0x00df,unknown,53251,0x00200000,0x0020,0x0000
0x2000,0x00dfe003,0x00df,unknown,57347,0x00200000,0x0020,0x0000
0x2000,0x00dff003,0x00df,unknown,61443,0x00200000,0x0020,0x0000
0x4000,0x17516001,0x1751,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x17517001,0x1751,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x17518001,0x1751,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x17519001,0x1751,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x1751a001,0x1751,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x1751b001,0x1751,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x1751c001,0x1751,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x1751d001,0x1751,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x1751e001,0x1751,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x1751f001,0x1751,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x17520001,0x1752,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x17521001,0x1752,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x17522001,0x1752,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x17523001,0x1752,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x17524001,0x1752,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x17525001,0x1752,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x17526001,0x1752,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x17527001,0x1752,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x17528001,0x1752,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x17529001,0x1752,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x1752a001,0x1752,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x1752b001,0x1752,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x1752c001,0x1752,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x1752d001,0x1752,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x1752e001,0x1752,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x1752f001,0x1752,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x17530001,0x1753,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x17531001,0x1753,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x17532001,0x1753,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x17533001,0x1753,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x17534001,0x1753,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x17535001,0x1753,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x17536001,0x1753,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x17537001,0x1753,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x17538001,0x1753,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x17539001,0x1753,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x1753a001,0x1753,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x1753b001,0x1753,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x1753c001,0x1753,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x1753d001,0x1753,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x1753e001,0x1753,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x1753f001,0x1753,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x17540001,0x1754,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x17541001,0x1754,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x17542001,0x1754,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x17543001,0x1754,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x17544001,0x1754,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x17545001,0x1754,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x17546001,0x1754,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x17547001,0x1754,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x17548001,0x1754,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x17549001,0x1754,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x1754a001,0x1754,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x1754b001,0x1754,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x1754c001,0x1754,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x1754d001,0x1754,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x1754e001,0x1754,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x1754f001,0x1754,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x17550001,0x1755,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x17551001,0x1755,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x17552001,0x1755,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x17553001,0x1755,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x17554001,0x1755,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x17555001,0x1755,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x17556001,0x1755,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x17557001,0x1755,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x17558001,0x1755,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x17559001,0x1755,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x1755a001,0x1755,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x1755b001,0x1755,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x1755c001,0x1755,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x1755d001,0x1755,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x1755e001,0x1755,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x1755f001,0x1755,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x17560001,0x1756,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x17561001,0x1756,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x17562001,0x1756,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x17563001,0x1756,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x17564001,0x1756,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x17565001,0x1756,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x17566001,0x1756,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x17567001,0x1756,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x17568001,0x1756,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x17569001,0x1756,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x1756a001,0x1756,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x1756b001,0x1756,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x1756c001,0x1756,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x1756d001,0x1756,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x1756e001,0x1756,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x1756f001,0x1756,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x17570001,0x1757,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x17571001,0x1757,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x17572001,0x1757,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x17573001,0x1757,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x17574001,0x1757,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x17575001,0x1757,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x17576001,0x1757,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x17577001,0x1757,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x17578001,0x1757,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x17579001,0x1757,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x1757a001,0x1757,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x1757b001,0x1757,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x1757c001,0x1757,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x1757d001,0x1757,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x1757e001,0x1757,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x1757f001,0x1757,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x17580001,0x1758,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x17581001,0x1758,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x17582001,0x1758,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x17583001,0x1758,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x17584001,0x1758,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x17585001,0x1758,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x17586001,0x1758,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x17587001,0x1758,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x17588001,0x1758,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x17589001,0x1758,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x1758a001,0x1758,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x1758b001,0x1758,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x1758c001,0x1758,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x1758d001,0x1758,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x1758e001,0x1758,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x1758f001,0x1758,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x17590001,0x1759,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x17591001,0x1759,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x17592001,0x1759,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x17593001,0x1759,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x17594001,0x1759,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x17595001,0x1759,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x17596001,0x1759,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x17597001,0x1759,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x17598001,0x1759,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x17599001,0x1759,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x1759a001,0x1759,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x1759b001,0x1759,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x1759c001,0x1759,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x1759d001,0x1759,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x1759e001,0x1759,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x1759f001,0x1759,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x175a0001,0x175a,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x175a1001,0x175a,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x175a2001,0x175a,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x175a3001,0x175a,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x175a4001,0x175a,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x175a5001,0x175a,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x175a6001,0x175a,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x175a7001,0x175a,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x175a8001,0x175a,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x175a9001,0x175a,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x175aa001,0x175a,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x175ab001,0x175a,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x175ac001,0x175a,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x175ad001,0x175a,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x175ae001,0x175a,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x175af001,0x175a,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x175b0001,0x175b,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x175b1001,0x175b,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x175b2001,0x175b,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x175b3001,0x175b,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x175b4001,0x175b,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x175b5001,0x175b,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x175b6001,0x175b,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x175b7001,0x175b,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x175b8001,0x175b,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x175b9001,0x175b,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x175ba001,0x175b,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x175bb001,0x175b,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x175bc001,0x175b,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x175bd001,0x175b,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x175be001,0x175b,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x175bf001,0x175b,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x175c0001,0x175c,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x175c1001,0x175c,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x175c2001,0x175c,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x175c3001,0x175c,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x175c4001,0x175c,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x175c5001,0x175c,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x175c6001,0x175c,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x175c7001,0x175c,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x175c8001,0x175c,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x175c9001,0x175c,unknown,36865,0x00300001,0x0030,0x0001
0x4000,0x175ca001,0x175c,unknown,40961,0x00300001,0x0030,0x0001
0x4000,0x175cb001,0x175c,unknown,45057,0x00300001,0x0030,0x0001
0x4000,0x175cc001,0x175c,unknown,49153,0x00300001,0x0030,0x0001
0x4000,0x175cd001,0x175c,unknown,53249,0x00300001,0x0030,0x0001
0x4000,0x175ce001,0x175c,unknown,57345,0x00300001,0x0030,0x0001
0x4000,0x175cf001,0x175c,unknown,61441,0x00300001,0x0030,0x0001
0x4000,0x175d0001,0x175d,unknown,1,0x00300001,0x0030,0x0001
0x4000,0x175d1001,0x175d,unknown,4097,0x00300001,0x0030,0x0001
0x4000,0x175d2001,0x175d,unknown,8193,0x00300001,0x0030,0x0001
0x4000,0x175d3001,0x175d,unknown,12289,0x00300001,0x0030,0x0001
0x4000,0x175d4001,0x175d,unknown,16385,0x00300001,0x0030,0x0001
0x4000,0x175d5001,0x175d,unknown,20481,0x00300001,0x0030,0x0001
0x4000,0x175d6001,0x175d,unknown,24577,0x00300001,0x0030,0x0001
0x4000,0x175d7001,0x175d,unknown,28673,0x00300001,0x0030,0x0001
0x4000,0x175d8001,0x175d,unknown,32769,0x00300001,0x0030,0x0001
0x4000,0x175d9001,0x175d,unknown,36865,0x00300001,0x0030,0x0001
